SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
LVP-GLDC-0082,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7052,Golden Choice,Golden Choice,7052,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0083,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7053,Golden Choice,Golden Choice,7053,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0084,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7056,Golden Choice,Golden Choice,7056,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0085,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7057,Golden Choice,Golden Choice,7057,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0086,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7058,Golden Choice,Golden Choice,7058,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0087,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6050,Golden Choice,Golden Choice,6050,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0088,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6051,Golden Choice,Golden Choice,6051,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0089,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6052,Golden Choice,Golden Choice,6052,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0090,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6053,Golden Choice,Golden Choice,6053,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
LVP-GLDC-0091,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6055,Golden Choice,Golden Choice,6055,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new
ACC-GLDC-0001,Golden Choice Transitions — Laminate 1000's — T-Mould (Matching Laminate),Golden Choice,Golden Choice,,,,Transitions — Laminate 1000's,Accessory,Accessory,,,Matching Laminate,,,,8',,,,,,,,,,,,,,,,,17.0,18.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new
ACC-GLDC-0002,Golden Choice Transitions — Laminate 1000's — Reducer (Matching Laminate),Golden Choice,Golden Choice,,,,Transitions — Laminate 1000's,Accessory,Accessory,,,Matching Laminate,,,,8',,,,,,,,,,,,,,,,,17.0,18.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new
ACC-GLDC-0003,Golden Choice Transitions — Laminate 1000's — Stair Nosing (Matching Laminate),Golden Choice,Golden Choice,,,,Transitions — Laminate 1000's,Accessory,Accessory,,,Matching Laminate,,,,8',,,,,,,,,,,,,,,,,20.0,21.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new
ACC-GLDC-0004,Golden Choice Transitions — Vinyl 2000's — T-Mould (Matching Vinyl),Golden Choice,Golden Choice,,,,Transitions — Vinyl 2000's,Accessory,Accessory,,,Matching Vinyl,,,,8',,,,,,,,,,,,,,,,,20.0,21.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new
ACC-GLDC-0005,Golden Choice Transitions — Vinyl 2000's — Reducer (Matching Vinyl),Golden Choice,Golden Choice,,,,Transitions — Vinyl 2000's,Accessory,Accessory,,,Matching Vinyl,,,,8',,,,,,,,,,,,,,,,,20.0,21.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new
ACC-GLDC-0006,Golden Choice Transitions — Vinyl 2000's — Stair Nosing (Matching Vinyl),Golden Choice,Golden Choice,,,,Transitions — Vinyl 2000's,Accessory,Accessory,,,Matching Vinyl,,,,8',,,,,,,,,,,,,,,,,23.0,24.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new
ACC-GLDC-0007,Golden Choice Transitions — Finished Oak — T-Mould,Golden Choice,Golden Choice,,,,Transitions — Finished Oak,Accessory,Accessory,,,,,,,12',,,,,,,,,,,,,,,,,60.0,61.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Made to order, minimum 7 business days (per sheet's '*' note).",,,new
ACC-GLDC-0008,Golden Choice Transitions — Finished Oak — Reducer,Golden Choice,Golden Choice,,,,Transitions — Finished Oak,Accessory,Accessory,,,,,,,12',,,,,,,,,,,,,,,,,60.0,61.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Made to order, minimum 7 business days (per sheet's '*' note).",,,new
ACC-GLDC-0009,Golden Choice Transitions — Finished Oak — Nosing,Golden Choice,Golden Choice,,,,Transitions — Finished Oak,Accessory,Accessory,,,,,,,10',,,,,,,,,,,,,,,,,100.0,101.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Made to order, minimum 7 business days (per sheet's '*' note).",,,new
ACC-GLDC-0010,Golden Choice Transitions — Unfinished Oak — T-Mould,Golden Choice,Golden Choice,,,,Transitions — Unfinished Oak,Accessory,Accessory,,,,,,,12',,,,,,,,,,,,,,,,,29.5,30.5,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Made to order, minimum 7 business days (per sheet's '*' note).",,,new
ACC-GLDC-0011,Golden Choice Transitions — Unfinished Oak — Reducer,Golden Choice,Golden Choice,,,,Transitions — Unfinished Oak,Accessory,Accessory,,,,,,,12',,,,,,,,,,,,,,,,,29.5,30.5,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Made to order, minimum 7 business days (per sheet's '*' note).",,,new
ACC-GLDC-0012,Golden Choice Transitions — Unfinished Oak — Nosing,Golden Choice,Golden Choice,,,,Transitions — Unfinished Oak,Accessory,Accessory,,,,,,,10',,,,,,,,,,,,,,,,,55.13,56.13,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Made to order, minimum 7 business days (per sheet's '*' note).",,,new
ACC-GLDC-0013,Golden Choice Underlay — Acoustic Underpad — PVC/SPC/WPC Vinyl 1.5MM (Black),Golden Choice,Golden Choice,,,,Underlay,Accessory,Accessory,,,Black,,,,,1.5,,,,,,,,,,,72,71,,,,36.75,37.75,,,,,,2025-05-01,Manual,200,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Unit = 1 roll (200 sqft coverage), not $/sf -- Box size (sf) here records roll coverage. 10 lbs/roll, all areas of use.",,,new
ACC-GLDC-0014,Golden Choice Underlay — Foam Underpad — Economy pad for laminate 3MM (White/silver),Golden Choice,Golden Choice,,,,Underlay,Accessory,Accessory,,,White/silver,,,,,3,,,,,,,,,,,,,,,,24.48,25.48,,,,,,2025-05-01,Manual,200,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Unit = 1 roll (200 sqft coverage), not $/sf -- Box size (sf) here records roll coverage. All areas of use.",,,new
ACC-GLDC-0015,Golden Choice Underlay — Acoustic Underpad — Laminate/Engineered Wood 3.2MM (Black),Golden Choice,Golden Choice,,,,Underlay,Accessory,Accessory,,,Black,,,,,3.2,,,,,,,,,,,72,73,,,,36.75,37.75,,,,,,2025-05-01,Manual,200,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Unit = 1 roll (200 sqft coverage), not $/sf -- Box size (sf) here records roll coverage. Self tape, density 3.5lbs/cu.ft, all areas of use.",,,new
ACC-GLDC-0016,Golden Choice Underlay — Acoustic Underpad — 5MM (Grey),Golden Choice,Golden Choice,,,,Underlay,Accessory,Accessory,,,Grey,,,,,5,,,,,,,,,,,80,81,,,,57.0,58.0,,,,,,2025-05-01,Manual,200,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Unit = 1 roll (200 sqft coverage), not $/sf -- Box size (sf) here records roll coverage. Self tape, density 110kg/cu.m, all areas of use.",,,new
ACC-GLDC-0017,Golden Choice Trim — Quarter Round (8Ft),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,8Ft,,,,,,,,,,,,,,,,,2.45,3.45,,,,,,2025-05-01,Manual,,16,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $0.31 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0018,Golden Choice Trim — Quarter Round (10Ft),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,10Ft,,,,,,,,,,,,,,,,,3.68,4.68,,,,,,2025-05-01,Manual,,16,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $0.37 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0019,Golden Choice Trim — Door Stop (7Ft x 3/8 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,7Ft x 3/8 Inch,,,,,,,,,,,,,,,,,2.45,3.45,,,,,,2025-05-01,Manual,,30,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $0.35 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0020,Golden Choice Trim — Door Stop (8Ft x 3/8 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,8Ft x 3/8 Inch,,,,,,,,,,,,,,,,,2.88,3.88,,,,,,2025-05-01,Manual,,30,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $0.36 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0021,Golden Choice Trim — Door Stop (10Ft x 3/8 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,10Ft x 3/8 Inch,,,,,,,,,,,,,,,,,3.68,4.68,,,,,,2025-05-01,Manual,,16,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $0.37 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0022,Golden Choice Trim — Door Jam (8Ft x 4.5 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,8Ft x 4.5 Inch,,,,,,,,,,,,,,,,,11.03,12.03,,,,,,2025-05-01,Manual,,6,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $1.38 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0023,Golden Choice Trim — Shoe Moulding (10Ft x 7/16 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,10Ft x 7/16 Inch,,,,,,,,,,,,,,,,,4.29,5.29,,,,,,2025-05-01,Manual,,30,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $0.43 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0024,Golden Choice Trim — Regular Casing (7Ft x 2 3/4 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,7Ft x 2 3/4 Inch,,,,,,,,,,,,,,,,,5.51,6.51,,,,,,2025-05-01,Manual,,6,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $0.79 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0025,Golden Choice Trim — High Casing (7Ft x 3 1/4 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,7Ft x 3 1/4 Inch,,,,,,,,,,,,,,,,,9.8,10.8,,,,,,2025-05-01,Manual,,6,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $1.40 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0026,Golden Choice Trim — High Casing (8Ft x 3 1/4 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,8Ft x 3 1/4 Inch,,,,,,,,,,,,,,,,,10.41,11.41,,,,,,2025-05-01,Manual,,6,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $1.30 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0027,Golden Choice Trim — Crown Moulding (12Ft x 5 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,12Ft x 5 Inch,,,,,,,,,,,,,,,,,18.38,19.38,,,,,,2025-05-01,Manual,,6,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $1.53 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0028,Golden Choice Trim — Step Down Baseboard (12Ft x 1/2 Inch x 6 1/2 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,12Ft x 1/2 Inch x 6 1/2 Inch,,,,,,,,,,,,,,,,,15.93,16.93,,,,,,2025-05-01,Manual,,6,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $1.33 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
ACC-GLDC-0029,Golden Choice Trim — Step Down Baseboard (10Ft x 5/8 Inch x 5 1/2 Inch),Golden Choice,Golden Choice,,,,Trim,Accessory,Accessory,,,,,,,10Ft x 5/8 Inch x 5 1/2 Inch,,,,,,,,,,,,,,,,,15.0,16.0,,,,,,2025-05-01,Manual,,6,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Net price per lin ft is $1.50 -- Cost/unit stored here is the per-piece price, not per-lin-ft.",,,new
